tweet_id,bio_id,text
1241133377652228096,S001148,"I joined @RepRussFulcher @RepDelBene @cathymcmorris and @repblumenauer in reaching out for additional ventilators for our states, as we are in dire need for more devices.  #Covid_19 

https://t.co/y4uHjAwxWC"
940645673950687234,C000174,"Despite President Trump's reckless decision to leave the U.S. standing alone against the #ParisAgreement, leaders across the country are standing up to say we are #stillin – for the generations to come. https://t.co/RxCeDfdq9e"
1198004065470468096,L000590,"My main takeaway was that there's no goal more important than peace between Israel and Palestine, as difficult as it may be to achieve."
1350193993238388743,E000299,"Not only should co-conspirators in the House be expelled from Congress, but if they aided and abetted the attack by helping the terrorists, they should be prosecuted to the fullest extent of the law.

Terrorists and the co-cospirators who attacked America must be held accountable https://t.co/tv9iQyFCI3"
943525475204419589,D000617,"It should come as no surprise today that we’re voting again on the #GOPTaxBill that couldn’t pass muster because it was cobbled together in a hurry, hidden from the public and denied any meaningful vetting or debate.

Tax reform is hard. https://t.co/GHzhm763ny"
969367557273739264,D000623,"Proud to be one of the 200 Members supporting @RepThompson’s Background Checks bill, a prime example of the type of bipartisan, commonsense actions Congress should be taking to prevent future tragedies. #NeverAgain https://t.co/J6fGxAa2bg"
994609878902755335,C001114,From Environmental Groups to the Grazing Community and Everyone in Between: Praise for Landmark Lands Bill with @senorrinhatch. https://t.co/TuhIeJQRQw
966336469341278208,S000148,"Rather than just draft memos, @realDonaldTrump should call on Congress to pass @SenFeinstein’s bill to ban bump stocks. On far too many issues, this administration has been all talk &amp; little action – we can’t afford that approach when it comes to curbing #gunviolence. 3/"
1159128244060340226,W000809,"Started my morning in Bella Vista with Mayor Peter Christie and other local officials. We talked about the conclusion of the Trafalgar Road Fire and remediation efforts, city water infrastructure, and the progress of construction of the central trail system. #AR3 https://t.co/jLbanjuzAG"
1032343736074821633,M000087,"@DDxoxo1 You can count on me to stand by SNAP. This is a key safety net program that we need to bolster, not cut."
1159133576341929987,G000586,"Ayer en la noche viajé a El Paso para estar en solidaridad con la comunidad y con mi amiga @RepEscobar. En medio del temor, mostremos coraje. En medio de la división, mostremos hermandad. #ElPasoStrong https://t.co/w7y1XhuxJI"
968546100209750016,H001046,Who will be the next Republican to sign onto our #NetNeutrality CRA? We only need #OneMoreVote to pass the CRA to #SaveTheInternet. https://t.co/YEudw6fG10
1042079694554849280,L000580,"These achievements by Hispanic Americans, and countless others are but a glimpse of what comes when our nation promotes inclusion and welcomes individuals from all walks of life."
1077279743265763329,K000389,"Nobody should be ineligible for student loans, an apartment or a job because they were caught using marijuana.

The #MarijuanaJusticeAct will end this injustice by expunging minor convictions and reinvesting in the communities of color impacted by decades of racist drug policies."
982424865671172096,P000449,"#SESTA will make it easier to hold online sex traffickers accountable, and I look forward to seeing President Trump sign this bill into law next week."
1217926751663333379,L000570,Proud to recognize Religious Freedom Day! Every person deserves the right to worship without fear of discrimination or violence – and I’ll continue standing up to protect religious freedom. https://t.co/ZCBQOR5MPR
1321105782356791302,M000087,Reflections as we mark two years since the attack at Tree of Life Synagogue in Pittsburgh ⤵ https://t.co/y53iMM5Rhl
903004943359119371,B001269,@POTUS Middle class Americans should pay less taxes. Tax cuts = immediate pay raise. Too bad Chuck Schumer doesn't agree.
1248227940581756928,M001184,@SandiWh95730144 She is this powerful when all of Congress follows her order to stay home and let her pass the bills.
1365816059484372997,B001298,"@CKotok @RepDonBacon Comparing COVID supplemental bills is fair, but that wasn’t what you did initially. For one, you mentioned the subway and Politifact substantiated my point. We had five Covid Bills that were bipartisan... this one was not from the very start."
1135915820582821888,W000819,"This idea materializes within days? Meanwhile #BorderCrisis continues unaddressed. DC will do the bidding of lobbyists, but won't act to protect the American people?

Then they get mad at @realDonaldTrump for taking action where they fail? Time to grow a spine &amp; secure the border https://t.co/J0TDsl5e1z"
1358844115589472258,G000583,"Teachers perform an indispensable public function that puts them at higher risk to COVID-19. That's why @RepMalinowski and I led a letter to the CDC asking to prioritize vaccinations for teachers and school staff. 

Learn more here:

https://t.co/vl3hptVBS6"
938542240124764160,P000034,"""Republicans are advancing bills to undermine public health protections and erode our progress on clean air.  Exempting businesses from clean air rules leads to more air pollution, which damages people’s health.""
https://t.co/SSMeCMIhBK"
1197297566708326401,S001175,DASD Cooper just confirmed Trump’s own Pentagon certified the security assistance funds in May. Did Trump think Giuliani was a better judge?
1285220982966358016,P000610,"19 perilous trips and hundreds of slaves led to freedom, the record and legacy of Harriet Tubman cannot be tarnished. #factsmatter"
1356605679772065794,S001200,"Honored to work with ⁦@DeptVetAffairs⁩ to make all ⁦@TSA⁩ Workers at ⁩Orlando Int’l Airport ⁦@MCO eligible for #COVID19 #vaccines at Orlando VA. This is critical to protect worker safety, national security &amp; traveling public! https://t.co/gPA0b61rxz"
1187087083770449921,U000039,"My staff and I met with actress/activist @evalongoria after the #SenateLatinoSummit— thank you for joining this event and all your work!

Let's fight to expand opportunities for Hispanic communities, who play such a key role in the fabric of our state and our nation. https://t.co/2ZBA1EvDNd"
1233503826885447683,D000399,"See the Commerce notice we obtained here:

#CoronavirusOutbreak 
#CoronaVirusUpdates https://t.co/HIveod7MF9"
1300572673194352641,H001066,"As the son of an immigrant from Trinidad, I am proud to join the Trinidadians and Tobagonians in celebrating 58 years of Independence. Today, let’s recommit ourselves to the country’s values of strength and solidarity -- values much needed during these challenging times. 🇹🇹"
1111724483814006784,C001112,"Allowing those who are willing, capable, &amp; ready to serve our country doesn't harm military readiness, it makes us stronger.

For 3 years, transgender troops have served openly w/ no evidence of lack of readiness or unit cohesion.

@POTUS' discriminatory #TransMilitaryBan must go"
1372240129700593667,S000510,"The news from Atlanta is devastating. Last night’s shooting has left 8 dead, including 6 Asian-American women. We mourn with the families and communities of these victims. This attack comes during an already-horrific surge in white supremacist violence and, specifically, (1/3)"
1107735698705182720,K000386,"Sharon Chevrolet provides quality jobs and excellent products for Central New Yorkers, and I recently toured their new facility in the Town of Clay. I spoke with employees about fair trade deals in the American auto industry, and the role of quality employees in a small business. https://t.co/C8cUn5s1Ua"
1128010678013444097,V000131,"We're asking our Republican colleagues to join us to make real &amp; lasting investments in our infrastructure. Dems are focused on growing the economy, creating good paying jobs for blue-collar workers, and modernizing our nation’s mass transit and roadways to #BuildForTomorrow. https://t.co/NNBYqPDZGA"
1365018922194522119,M001180,"ATTENTION WEST VIRGINIA VETERANS: The Louis A. Johnson VA Medical Center is offering free COVID-19 vaccinations to veterans 65 years old and older this Saturday.

More information ⬇️ https://t.co/ZlaXLF0vTk"
1347585547691286528,T000472,"The world witnessed what took place on Capitol Hill because of brave journalists who covered the attack on our temple of democracy.
 
Thank you Capitol Hill reporters for your selfless work. Our duty as a democracy must always include standing in defense of a free press."
1276207773274058752,R000577,"Today I’m thinking of Tamir Rice on what would be his 18th birthday.

At age 12, he was killed by Cleveland police. Since then, we have continued to tragically lose far too many Black lives at the hands of our law enforcement. https://t.co/gSEkzJe5VQ"
